Category,Description,Nutrient Data Bank Number,x,y
Waffles,"Waffles, gluten-free, frozen, ready-to-heat",28346,79.01952,-105.095726
Pancakes,"Pancakes, gluten-free, frozen, ready-to-heat",28347,78.95952,-104.3675
Rolls,"Rolls, dinner, sweet",28348,79.841286,-107.314064
Cookies,"Cookies, oatmeal, reduced fat",28349,81.689606,-108.83972
Cookies,"Cookies, chocolate cream covered biscuit sticks",28350,80.58733,-111.62525
Cookies,"Cookies, Marie biscuit",28351,79.875084,-108.69603
Cookies,"Cookies, vanilla sandwich with creme filling, reduced fat",28352,78.93824,-109.02623
Bread,"Bread, multi-grain (includes whole-grain)",28397,81.71397,-108.01305
Cookies,"Cookies, animal crackers (includes arrowroot, tea biscuits)",28399,79.36395,-109.06679
Sweet Potatoes,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",31023,84.49816,-106.40456
Ginger root,"Ginger root, pickled, canned, with artificial sweetener",31033,81.20798,-102.09452
Peppers,"Peppers, hot pickled, canned",31034,83.694466,-105.74752
Potatoes,"Potatoes, mashed, ready-to-eat",31036,79.41539,-102.64986
Rice and vermicelli mix,"Rice and vermicelli mix, rice pilaf flavor, unprepared",32002,80.587944,-107.51222
Taquitos,"Taquitos, frozen, chicken and cheese, oven-heated",32006,79.562744,-105.66076
Taquitos,"Taquitos, frozen, beef and cheese, oven-heated",32007,79.59885,-105.54478
Pasta mix,"Pasta mix, classic cheeseburger macaroni, unprepared",32008,80.53163,-106.88025
Pasta mix,"Pasta mix, classic beef, unprepared",32009,80.8254,-106.85164
Pasta mix,"Pasta mix, Italian lasagna, unprepared",32010,80.71634,-107.027016
Yellow rice with seasoning,"Yellow rice with seasoning, dry packet mix, unprepared",32011,81.50543,-108.09923
Pizza rolls,"Pizza rolls, frozen, unprepared",32012,83.328575,-103.85001
Potsticker or wonton,"Potsticker or wonton, pork and vegetable, frozen, unprepared",32013,80.01458,-104.01368
Macaroni or noodles with cheese,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",32014,80.499504,-108.1069
Turnover,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",32015,82.78589,-103.92097
Macaroni or noodles with cheese,"Macaroni or noodles with cheese, microwaveable, unprepared",32016,80.96288,-108.840034
Rice mix,"Rice mix, cheese flavor, dry mix, unprepared",32024,81.418205,-108.93289
Dumpling,"Dumpling, potato- or cheese-filled, frozen",32025,78.87387,-103.77661
Turnover,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",32026,79.28849,-104.31837
Turnover,"Turnover, meat- and cheese-filled, tomato-based sauce, reduced fat, frozen",32027,79.69737,-105.39494
Turnover,"Turnover, filled with egg, meat and cheese, frozen",32028,79.32097,-104.68503
Salisbury steak with gravy,"Salisbury steak with gravy, frozen",32031,78.80414,-102.37211
Sausage,"Sausage, egg and cheese breakfast biscuit",32032,80.196106,-112.8435
Infant Formula,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",33863,81.910225,-110.32464
Infant formula,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler, LIPIL, powder",33866,81.72459,-110.039085
Infant formula,"Infant formula, GERBER, GOOD START, PROTECT PLUS, powder",33867,82.16264,-110.43013
Infant Formula,"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",33868,81.62774,-110.101944
Infant formula,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler, LIPIL, powder",33870,81.93881,-109.996925
Infant formula,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",33871,81.76371,-110.23876
Infant formula,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, AA LIPIL, powder, not reconstituted",33873,82.15238,-110.40598
Infant formula,"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed Low iron",33874,78.16676,-98.53303
Babyfood,"Babyfood, GERBER, Banana with orange medley",33878,78.8332,-101.35168
Restaurant,"Restaurant, family style, fried mozzarella sticks",36012,80.67459,-106.085976
Restaurant,"Restaurant, family style, french fries",36014,78.9851,-105.57187
Restaurant,"Restaurant, family style, shrimp, breaded and fried",36016,80.262276,-106.0675
Restaurant,"Restaurant, family style, macaroni & cheese, from kids' menu",36017,78.48755,-102.71935
Restaurant,"Restaurant, family style, fish fillet, battered or breaded, fried",36033,79.82397,-104.64448
Restaurant,"Restaurant, family style, coleslaw",36035,83.71697,-105.89959
Restaurant,"Restaurant, family style, chili with meat and beans",36037,83.53477,-104.0788
Restaurant,"Restaurant, Italian, lasagna with meat",36041,82.64887,-104.01497
Restaurant,"Restaurant, Latino, empanadas, beef, prepared",36403,80.15292,-105.50787
Restaurant,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",36409,80.46427,-105.46765
Restaurant,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",36410,81.683014,-104.367775
Restaurant,"Restaurant, Latino, tamale, corn",36411,78.926476,-103.56454
Restaurant,"Restaurant, Mexican, spanish rice",36417,79.289314,-103.39148
Restaurant,"Restaurant, Mexican, refried beans",36418,81.176765,-106.10301
Restaurant,"Restaurant, Chinese, fried rice, without meat",36602,78.76179,-102.841965
Restaurant,"Restaurant, Chinese, beef and vegetables",36603,83.99287,-105.68224
Restaurant,"Restaurant, Chinese, general tso's chicken",36618,79.44094,-105.39425
Restaurant,"Restaurant, Chinese, kung pao chicken",36619,84.72299,-105.24178
Restaurant,"Restaurant, Chinese, sweet and sour chicken",36621,79.056694,-105.08919
Restaurant,"Restaurant, Chinese, vegetable chow mein, without meat or noodles",36624,81.33568,-102.89503
Restaurant,"Restaurant, Chinese, vegetable lo mein, without meat",36625,79.06148,-102.67196
Restaurant,"Restaurant, Chinese, chicken and vegetables",36626,82.5097,-106.18556
Restaurant,"Restaurant, Chinese, orange chicken",36629,79.596405,-105.11764
Restaurant,"Restaurant, Chinese, sesame chicken",36633,79.25523,-105.465126
Syrups,"Syrups, grenadine",42040,75.33784,-98.57828
Beverages,"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",42055,80.970146,-108.41881
Creamy dressing,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",42116,80.79279,-113.61448
Imitation cheese,"Imitation cheese, american or cheddar, low cholesterol",42117,81.23158,-111.51866
Babyfood,"Babyfood, banana juice with low fat yogurt",42119,78.8776,-100.43004
Babyfood,"Babyfood, mixed fruit juice with low fat yogurt",42120,79.33416,-99.92304
Turkey ham,"Turkey ham, sliced, extra lean, prepackaged or deli-sliced",42128,82.45272,-101.67042
Whipped topping,"Whipped topping, frozen, low fat",42135,76.758514,-101.867615
Cream substitute,"Cream substitute, powdered, light",42136,74.28994,-98.31023
Granola bar,"Granola bar, soft, milk chocolate coated, peanut butter",42139,80.33704,-111.65268
Salad dressing,"Salad dressing, italian dressing, reduced calorie",42140,81.27029,-113.60692
Cream substitute,"Cream substitute, liquid, light",42141,78.65638,-99.34885
Candies,"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",42148,79.29219,-111.36698
Babyfood,"Babyfood, apple yogurt dessert, strained",42150,79.48818,-100.31771
Cheese,"Cheese, monterey, low fat",42155,80.63954,-110.12596
Creamy dressing,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",42157,80.24996,-102.549324
Bologna,"Bologna, beef, low fat",42161,81.455444,-101.32398
Sausage,"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",42173,81.57489,-98.18596
Candies,"Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars",42183,81.24721,-112.274994
Frozen yogurts,"Frozen yogurts, chocolate",42186,77.243835,-100.859726
Frozen yogurts,"Frozen yogurts, flavors other than chocolate",42187,77.01049,-100.57139
Milk,"Milk, buttermilk, fluid, cultured, reduced fat",42189,77.34288,-98.32811
Salad dressing,"Salad dressing, blue or roquefort cheese dressing, fat-free",42192,79.7211,-102.52387
Salad Dressing,"Salad Dressing, mayonnaise-like, fat-free",42193,79.46211,-101.783775
Candies,"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",42196,78.65566,-110.510414
Papad,Papad,42200,82.699776,-109.14333
Rice cake,"Rice cake, cracker (include hain mini rice cakes)",42204,81.54223,-109.05632
Candies,"Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies",42227,81.253944,-111.24738
Salad Dressing,"Salad Dressing, coleslaw, reduced fat",42230,78.26001,-108.42956
Oil,"Oil, flaxseed, cold pressed",42231,81.801445,-112.8125
Cereals ready-to-eat,"Cereals ready-to-eat, frosted oat cereal with marshmallows",42236,84.80924,-109.98459
Cereals ready-to-eat,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",42240,84.49297,-109.62984
Snacks,"Snacks, popcorn, home-prepared, oil-popped, unsalted",42259,82.19291,-112.110825
Cereals ready-to-eat,"Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan",42265,83.74713,-109.33247
Babyfood,"Babyfood, juice, apple-sweet potato",42266,84.506386,-106.30105
Babyfood,"Babyfood, juice, orange-carrot",42267,84.729256,-105.4883
Snacks,"Snacks, granola bar, with coconut, chocolate coated",42272,79.5591,-112.12817
Babyfood,"Babyfood, vegetable and brown rice, strained",42278,82.7186,-105.89333
Babyfood,"Babyfood, peas and brown rice",42279,83.28211,-106.960205
Frankfurter,"Frankfurter, meat and poultry, low fat",42280,82.13334,-101.38625
Snacks,"Snacks, potato chips, white, restructured, baked",42283,81.46012,-110.03514
Babyfood,"Babyfood, baked product, finger snacks cereal fortified",42284,83.45875,-109.13311
Babyfood,"Babyfood, cereal, brown rice, dry, instant",42285,83.598045,-108.83553
Milk,"Milk, fluid, nonfat, calcium fortified (fat free or skim)",42290,77.24874,-98.16915
Cereals ready-to-eat,"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",42297,83.81702,-109.21052
Cheese,"Cheese, muenster, low fat",42303,80.523796,-110.00959
Cheese,"Cheese, mozzarella, nonfat",42304,80.462006,-109.05707
Babyfood,"Babyfood, carrots, toddler",42316,84.69252,-105.80521
Babyfood,"Babyfood, dessert, banana pudding, strained",43004,78.80914,-100.29868
Babyfood,"Babyfood, fruit, tutti frutti, strained",43006,79.12804,-100.2027
Babyfood,"Babyfood, fruit, tutti frutti, junior",43007,79.17238,-100.30476
Babyfood,"Babyfood, dinner, chicken and rice",43008,84.29931,-105.28786
Salad dressing,"Salad dressing, caesar dressing, regular",43015,81.63168,-112.969734
Salad dressing,"Salad dressing, coleslaw",43016,81.73711,-113.14819
Salad dressing,"Salad dressing, green goddess, regular",43017,81.637,-113.29792
Salad dressing,"Salad dressing, blue or roquefort cheese, low calorie",43020,80.432465,-102.22012
Salad dressing,"Salad dressing, caesar, low calorie",43021,80.69914,-102.64769
Syrups,"Syrups, sugar free",43026,79.95874,-98.29071
Jellies,"Jellies, no sugar (with sodium saccharin), any flavors",43027,78.83783,-101.67411
Candies,"Candies, chocolate covered, caramel with nuts",43031,80.90229,-111.065125
Candies,"Candies, nougat, with almonds",43046,75.0658,-98.13699
Candies,"Candies, gum drops, no sugar or low calorie (sorbitol)",43057,74.49003,-97.02306
Candies,"Candies, hard, dietetic or low calorie (sorbitol)",43058,78.675156,-107.030594
Candies,"Candies, chocolate covered, low sugar or low calorie",43059,80.86198,-111.70011
Chewing gum,"Chewing gum, sugarless",43060,78.73592,-106.95669
Fluid replacement,"Fluid replacement, electrolyte solution (include PEDIALYTE)",43075,80.08515,-97.23632
Breakfast bars,"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",43100,79.76941,-110.72663
Vermicelli,"Vermicelli, made from soy",43114,79.93825,-108.0615
Beans,"Beans, liquid from stewed kidney beans",43125,80.00542,-101.69514
Chicken,"Chicken, meatless",43128,82.73624,-100.519516
Frankfurter,"Frankfurter, meatless",43130,82.434784,-100.849686
Luncheon slices,"Luncheon slices, meatless",43131,83.061005,-101.82517
Meatballs,"Meatballs, meatless",43132,82.68462,-101.2301
Vegetarian fillets,Vegetarian fillets,43134,83.49032,-101.25424
Sandwich spread,"Sandwich spread, meatless",43135,83.157845,-101.60992
Vegetarian meatloaf or patties,Vegetarian meatloaf or patties,43137,83.29527,-101.212105
Alcoholic beverage,"Alcoholic beverage, wine, light",43155,80.03531,-97.546646
Sweeteners,"Sweeteners, tabletop, saccharin (sodium saccharin)",43158,74.26808,-96.45728
Beverage,"Beverage, instant breakfast powder, chocolate, not reconstituted",43205,82.952965,-110.25267
Bacon bits,"Bacon bits, meatless",43212,82.08143,-111.35561
Butter replacement,"Butter replacement, without fat, powder",43214,78.757614,-106.54808
Beverage,"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",43260,83.64192,-110.36486
Cheese,"Cheese, cream, low fat",43274,77.260086,-101.64398
Cheese spread,"Cheese spread, cream cheese base",43276,79.87749,-112.62492
Quail,"Quail, cooked, total edible",43282,83.412575,-97.930885
Pheasant,"Pheasant, cooked, total edible",43283,83.82706,-97.4966
Dove,"Dove, cooked (includes squab)",43287,83.366684,-97.81809
Soybean,"Soybean, curd cheese",43299,81.62639,-108.40805
Potatoes,"Potatoes, canned, drained solids, no salt added",43311,79.986115,-102.544464
Salad dressing,"Salad dressing, bacon and tomato",43331,81.77614,-113.23156
Jams,"Jams, preserves, marmalade, reduced sugar",43344,76.497826,-100.23078
Beverages,"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",43345,84.76901,-110.53162
Frozen novelties,"Frozen novelties, juice type, orange",43346,77.96933,-100.69553
Cheese,"Cheese, cottage, lowfat, 1% milkfat, no sodium added",43352,77.58391,-97.96807
Tomato and vegetable juice,"Tomato and vegetable juice, low sodium",43365,83.418015,-103.76764
Turkey,"Turkey, wing, smoked, cooked, with skin, bone removed",43366,83.53905,-97.5816
Turkey,"Turkey, drumstick, smoked, cooked, with skin, bone removed",43367,83.1134,-97.92227
Beverages,"Beverages, Chocolate-flavored drink, whey and milk based",43369,78.59559,-99.2725
Babyfood,"Babyfood, dinner, chicken and noodle with vegetables, toddler",43373,84.97009,-105.804184
Pork,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",43378,80.74389,-111.76449
Cranberry juice,"Cranberry juice, unsweetened",43382,78.89745,-99.69553
Turnip greens,"Turnip greens, canned, no salt added",43387,83.591576,-106.37948
Turkey,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",43390,83.74758,-97.79623
Turkey,"Turkey, light or dark meat, smoked, cooked, skin and bone removed",43391,83.93648,-97.895004
Hearts of palm,"Hearts of palm, raw",43392,81.71556,-107.94098
Cheese,"Cheese, pasteurized process, cheddar or American, low sodium",43398,80.0793,-111.210724
Beverages,"Beverages, coffee, instant, with whitener, reduced calorie",43401,78.99657,-111.76
Beverages,"Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",43404,80.516075,-99.01014
Cheese,"Cheese, swiss, low sodium",43405,80.58249,-110.12855
Yeast extract spread,Yeast extract spread,43406,85.11693,-109.77768
Babyfood,"Babyfood, juice, pear",43408,80.66109,-99.733
Chicken,"Chicken, meatless, breaded, fried",43410,83.35069,-100.867424
Babyfood,"Babyfood, meat, beef with vegetables, toddler",43417,84.13051,-104.865265
Babyfood,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",43432,80.32833,-102.72992
Rolls,"Rolls, pumpernickel",43441,81.058304,-107.69454
Beans,"Beans, baked, canned, no salt added",43449,81.8716,-104.51684
Tofu yogurt,Tofu yogurt,43476,78.18583,-98.92311
Alcoholic beverage,"Alcoholic beverage, rice (sake)",43479,80.20115,-97.81788
Frozen novelties,"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",43506,78.85988,-110.84416
Frankfurter,"Frankfurter, low sodium",43507,80.13818,-113.01755
Frozen novelties,"Frozen novelties, ice type, pop, with low calorie sweetener",43514,80.12348,-97.67101
Babyfood,"Babyfood, mixed fruit yogurt, strained",43523,78.57971,-100.42313
Beverages,"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",43528,77.6498,-99.93593
Babyfood,"Babyfood, rice and apples, dry",43529,84.047516,-108.845436
Babyfood,"Babyfood, juice, apple - cherry",43535,80.38142,-99.81262
Babyfood,"Babyfood, dessert, peach yogurt",43536,78.44984,-100.33273
Babyfood,"Babyfood, dessert, blueberry yogurt, strained",43537,78.33663,-100.00837
Babyfood,"Babyfood, dessert, banana yogurt, strained",43539,78.3705,-100.52182
Ice creams,"Ice creams, chocolate, rich",43541,77.205154,-102.59911
Babyfood,"Babyfood, cereal, rice with pears and apple, dry, instant fortified",43544,83.70753,-108.988976
Babyfood,"Babyfood, banana no tapioca, strained",43546,78.76156,-101.412254
Babyfood,"Babyfood, banana apple dessert, strained",43550,78.33856,-100.296036
Cereals ready-to-eat,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",43570,84.58788,-109.72468
Babyfood,"Babyfood, fruit supreme dessert",43585,78.40828,-100.90948
Cheese,"Cheese, swiss, low fat",43589,80.74197,-109.55535
Breakfast bar,"Breakfast bar, corn flake crust with fruit",43595,84.11128,-110.42608
Cheese,"Cheese, mozzarella, low sodium",43597,80.9217,-110.03458
